 GScripts
 	 IMG_20180303_172507065_BURST001.jpg				9027083
 	 IMG_20180506_071435802_HDR.jpg				4561297
 	 IMG_20180315_192120163_BURST000_COVER_TOP.jpg				4454811
 	 IMG_20180501_190438852.jpg				4931600
 	 IMG_20180317_111233035_BURST001.jpg				7223251
 	 IMG_20180511_125432895.jpg				1579802
 	 IMG_20180501_190441767.jpg				4925634
 	 IMG_20180518_201534255.jpg				6000607
 	 IMG_20180518_194335251.jpg				6704821
 	 IMG_20180518_193752699.jpg				7028112
 	 IMG_20180401_164055369.jpg				10037347
 	 IMG_20180226_192446176.jpg				5294210
 	 IMG_20180420_195236703.jpg				6266729
 	 IMG_20180310_155245372_HDR.jpg				6017313
 	 IMG_20180413_191618039.jpg				4827416
 	 IMG_20180518_194201363_BURST001.jpg				8076383
 	 IMG_20180226_192555287_BURST000_COVER_TOP.jpg				5100017
 	 IMG_20180513_141105688_HDR.jpg				5527314
 	 IMG_20180406_200938902.jpg				9088416
 	 IMG_20180502_190959166.jpg				4346388
 	 IMG_20180519_111616342.jpg				5866827
 	 IMG_20180501_190440392.jpg				4902010
 	 IMG_20180315_185915422_BURST001.jpg				5724706
 	 IMG_20180321_173535015.jpg				5139998
 	 IMG_20180310_154054414_BURST001.jpg				4326593
 	 IMG_20180310_153931406_BURST000_COVER_TOP.jpg				4563950
 	 IMG_20180518_194132922_BURST001.jpg				8910693
 	 IMG_20180427_185304429_HDR.jpg				9624384
 	 IMG_20180501_190432427.jpg				4842914
 	 IMG_20180317_112513546_BURST001.jpg				7480813
 	 IMG_20180325_093815509.jpg				5427295
 	 IMG_20180518_193954583.jpg				5236874
 	 IMG_20180331_140158159.jpg				8538109
 	 IMG_20180411_134521068.jpg				14363487
 	 IMG_20180427_185303121_HDR.jpg				9668149
 	 IMG_20180502_190957233.jpg				5563060
 	 IMG_20180317_112517689_BURST000_COVER_TOP.jpg				6385569
 	 IMG_20180501_190433776.jpg				4857758
 	 IMG_20180401_164053531.jpg				10270857
 	 IMG_20180317_094802236.jpg				5465029
 	 IMG_20180214_181411568_BURST001.jpg				7852031
 	 IMG_20180408_140030028_BURST001.jpg				6650513
 	 IMG_20180315_185906664.jpg				5384273
 	 IMG_20180407_090758946.jpg				3922975
 	 IMG_20180427_185256544_HDR.jpg				9569918
 	 IMG_20180423_143900761_BURST000_COVER_TOP.jpg				5509760
 	 IMG_20180317_114117857_BURST001.jpg				8228022
 	 IMG_20180406_200916277.jpg				6925886
 	 IMG_20180413_191143265.jpg				4427080
 	 IMG_20180413_191607572_BURST000_COVER_TOP.jpg				5831957
 	 IMG_20180512_150119154.jpg				4426541
 	 IMG_20180315_185927387.jpg				6216184
 	 IMG_20180418_205220010.jpg				6344744
 	 IMG_20180310_140958039.jpg				5782896
 	 IMG_20180513_140849009_HDR.jpg				5767433
 	 IMG_20180420_191727777.jpg				5082330
 	 IMG_20180330_161831027_BURST001.jpg				9337442
 	 IMG_20180428_101706447.jpg				4934766
 	 IMG_20180214_185557976_BURST001.jpg				4485262
 	 IMG_20180310_154058780_BURST000_COVER_TOP.jpg				3714707
 	 IMG_20180315_185919967_BURST000_COVER_TOP.jpg				6164756
 	 IMG_20180413_191620113_BURST001.jpg				4826756
 	 IMG_20180518_194132922_BURST000_COVER_TOP.jpg				8775317
 	 IMG_20180413_191603025.jpg				6153600
 	 IMG_20180519_111630059.jpg				5222464
 	 IMG_20180310_155232833_HDR.jpg				5543116
 	 IMG_20180310_154046698.jpg				4437659
 	 IMG_20180518_201444899.jpg				7606326
 	 IMG_20180518_194327117.jpg				7591339
 	 IMG_20180518_195012081.jpg				7152124
 	 IMG_20180312_170922064_BURST001.jpg				5362038
 	 IMG_20180322_092104421.jpg				6623212
 	 IMG_20180226_192639680.jpg				6201875
 	 IMG_20180226_192604675.jpg				6071423
 	 IMG_20180428_101715702.jpg				4459386
 	 IMG_20180310_153931406_BURST001.jpg				4408372
 	 IMG_20180317_112517689_BURST001.jpg				7192018
 	 IMG_20180330_161812594.jpg				9923447
 	 IMG_20180330_161831027_BURST000_COVER_TOP.jpg				9462318
 	 IMG_20180303_172507065_BURST000_COVER_TOP.jpg				6662286
 	 IMG_20180315_185923919.jpg				5743554
 	 IMG_20180317_114126447_BURST000_COVER_TOP.jpg				5904978
 	 IMG_20180317_111802982_BURST000_COVER_TOP.jpg				6938356
 	 IMG_20180518_193952744.jpg				5334412
 	 IMG_20180219_184105583_BURST001.jpg				6412360
 	 IMG_20180413_191619206_BURST001.jpg				5008539
 	 IMG_20180423_143900761_BURST001.jpg				5474584
 	 IMG_20180401_164038554_HDR.jpg				8721469
 	 IMG_20180310_141003388.jpg				5764559
 	 IMG_20180315_185915422_BURST000_COVER_TOP.jpg				5695900
 	 IMG_20180428_101716665.jpg				4471198
 	 IMG_20180513_140941850_HDR.jpg				5822291
 	 IMG_20180518_193448353.jpg				8575358
 	 IMG_20180310_154035381.jpg				4169558
 	 IMG_20180317_114124087_BURST000_COVER_TOP.jpg				5875239
 	 IMG_20180423_132929731.jpg				4860695
 	 IMG_20180310_155240376_HDR.jpg				6125284
 	 IMG_20180310_141000940.jpg				5327013
 	 IMG_20180401_164040413_HDR.jpg				8661604
 	 IMG_20180413_191620113_BURST000_COVER_TOP.jpg				4940067
 	 IMG_20180408_140033233_BURST001.jpg				6337992
 	 IMG_20180413_191126344.jpg				1642445
 	 IMG_20180427_185301131_HDR.jpg				9603111
 	 IMG_20180317_114120897_BURST000_COVER_TOP.jpg				6095341
 	 IMG_20180513_141103578_HDR.jpg				5030863
 	 IMG_20180428_101930711.jpg				5104955
 	 IMG_20180324_200153833.jpg				6102192
 	 IMG_20180420_195242876.jpg				6843683
 	 IMG_20180317_085342111.jpg				5374351
 	 IMG_20180310_133227487.jpg				5476185
 	 IMG_20180310_154032248.jpg				4032220
 	 IMG_20180413_191125129.jpg				1656735
 	 IMG_20180310_154151161_HDR.jpg				5923115
 	 IMG_20180518_193609659_BURST001.jpg				5659813
 	 IMG_20180518_195025371.jpg				5446545
 	 IMG_20180513_140953026.jpg				5693636
 	 IMG_20180310_154232498.jpg				4676288
 	 IMG_20180310_140958880_BURST001.jpg				5812363
 	 IMG_20180213_074915736.jpg				7050946
 	 IMG_20180213_132109986.jpg				5647596
 	 IMG_20180512_150106216.jpg				6969140
 	 IMG_20180317_114130009_BURST001.jpg				8114070
 	 IMG_20180322_111928093.jpg				5574817
 	 IMG_20180312_170922064_BURST000_COVER_TOP.jpg				5398821
 	 IMG_20180330_161828114.jpg				9316493
 	 IMG_20180420_191827023.jpg				5531051
 	 IMG_20180322_102319180.jpg				5568401
 	 IMG_20180513_140938421_HDR.jpg				5551577
 	 IMG_20180408_135942974.jpg				5541657
 	 IMG_20180331_140154161.jpg				11062032
 	 IMG_20180310_154058780_BURST001.jpg				4170676
 	 IMG_20180331_140335181.jpg				10366642
 	 IMG_20180401_164052641.jpg				10436028
 	 IMG_20180323_175249876.jpg				1637718
 	 IMG_20180518_195017657_BURST001.jpg				5477421
 	 IMG_20180407_090742883.jpg				4402779
 	 IMG_20180317_112513546_BURST000_COVER_TOP.jpg				6640474
 	 IMG_20180518_200842964.jpg				5645169
 	 IMG_20180413_191612826.jpg				5379838
 	 IMG_20180513_140949681_HDR.jpg				5445047
 	 IMG_20180427_185259911_HDR.jpg				9614457
 	 IMG_20180518_194201363_BURST000_COVER_TOP.jpg				8131853
 	 IMG_20180324_200151687.jpg				5954916
 	 IMG_20180310_154057747_BURST000_COVER_TOP.jpg				4453793
 	 IMG_20180317_114122848.jpg				6364736
 	 IMG_20180518_201446977.jpg				7762900
 	 IMG_20180317_114119393_BURST000_COVER_TOP.jpg				5991482
 	 IMG_20180310_154228288_BURST001.jpg				4495449
 	 IMG_20180406_183124698.jpg				6578126
 	 IMG_20180317_111811815_BURST000_COVER_TOP.jpg				6861824
 	 IMG_20180512_150109876.jpg				5462901
 	 IMG_20180317_111802982_BURST001.jpg				7923198
 	 IMG_20180513_140945315_HDR.jpg				5746439
 	 IMG_20180214_185557976_BURST000_COVER_TOP.jpg				4521899
 	 IMG_20180407_090755306.jpg				3894965
 	 IMG_20180310_154149491.jpg				6317555
 	 IMG_20180303_172502977.jpg				6253118
 	 IMG_20180418_205211331.jpg				5413320
 	 IMG_20180412_113120245_HDR.jpg				4931481
 	 IMG_20180310_154057747_BURST001.jpg				3714721
 	 IMG_20180315_185910804.jpg				5335905
 	 IMG_20180325_093820714.jpg				5415676
 	 IMG_20180413_192912132.jpg				5156052
 	 af7271ef0c4bf42617b7429c75c1ba93.jpg				63444
 	 0x72_16x16DungeonTileset.v2.png				16734
 	 0x72_16x16DungeonTileset.v3.png				17685
 	 0x72_16x16DungeonTileset.v4.png				21280
 	 0x72_16x16DungeonTileset.v1.png				9036
 	 authenticator_screenshot_2018_44_30_10:44:22.png				1337988
 	 FB_IMG_1518623227631.jpg				35410
 	 IMG_20170801_172036849.jpg				8333183
 	 IMG_20170708_170419479.jpg				7969303
 	 IMG_20170609_065413471.jpg				4282311
 	 IMG_20180127_205501270.jpg				846945
 	 IMG_20170530_130133870.jpg				6667476
 	 IMG_20170829_080049773.jpg				6191751
 	 IMG_20170801_171306230.jpg				4250548
 	 IMG_20171020_175750958_TOP.jpg				5417330
 
 Family Fall 2018
 	 DIGITALONLY-27.jpg				1332117
 	 DIGITALONLY-26.jpg				1778511
 	 DIGITALONLY-25.jpg				1369149
 	 DIGITALONLY-24.jpg				2130087
 	 DIGITALONLY-23.jpg				1326920
 	 DIGITALONLY-22.jpg				1581101
 	 DIGITALONLY-21.jpg				1621830
 	 DIGITALONLY-20.jpg				1622230
 	 DIGITALONLY-19.jpg				1479095
 	 DIGITALONLY-18.jpg				1663644
 	 DIGITALONLY-17.jpg				1508674
 	 DIGITALONLY-16.jpg				1505874
 	 DIGITALONLY-15.jpg				1261308
 	 DIGITALONLY-14.jpg				1259991
 	 DIGITALONLY-13.jpg				1581549
 	 DIGITALONLY-11.jpg				1250279
 	 DIGITALONLY-10.jpg				1089226
 	 DIGITALONLY-9.jpg				1341913
 	 DIGITALONLY-8.jpg				1257774
 	 DIGITALONLY-7.jpg				1075045
 	 DIGITALONLY-6.jpg				1482446
 	 DIGITALONLY-5.jpg				1221849
 	 DIGITALONLY-4.jpg				1275751
 	 DIGITALONLY-3.jpg				1690923
 	 DIGITALONLY-2.jpg				1672288
 	 DIGITALONLY-28.jpg				925887
 	 DIGITALONLY.jpg				1901866
 	 DIGITALONLY-12.jpg				810076
 	 Thumbs.db				31232
 
 Allen Family
 	 2017Family.jpg				10490019
 	 2017Family-9.jpg				10342312
 	 2017Family-8.jpg				9551501
 	 2017Family-72.jpg				17541323
 	 2017Family-71.jpg				11826690
 	 2017Family-70.jpg				15650634
 	 2017Family-7.jpg				9921040
 	 2017Family-69.jpg				16659262
 	 2017Family-68.jpg				11447652
 	 2017Family-67.jpg				16119195
 	 2017Family-66.jpg				5188804
 	 2017Family-65.jpg				11764648
 	 2017Family-64.jpg				7134171
 	 2017Family-63.jpg				15846956
 	 2017Family-62.jpg				14242328
 	 2017Family-61.jpg				12984574
 	 2017Family-60.jpg				15793981
 	 2017Family-6.jpg				10105509
 	 2017Family-59.jpg				7390507
 	 2017Family-58.jpg				15118624
 	 2017Family-57.jpg				6493414
 	 2017Family-56.jpg				7661323
 	 2017Family-55.jpg				8090397
 	 2017Family-54.jpg				13426697
 	 2017Family-53.jpg				9386269
 	 2017Family-52.jpg				4886819
 	 2017Family-51.jpg				2600431
 	 2017Family-50.jpg				1483686
 	 2017Family-5.jpg				12388194
 	 2017Family-49.jpg				5877049
 	 2017Family-47.jpg				11420996
 	 2017Family-46.jpg				10218549
 	 2017Family-45.jpg				7830013
 	 2017Family-44.jpg				17322599
 	 2017Family-43.jpg				14706939
 	 2017Family-42.jpg				13589133
 	 2017Family-41.jpg				3300574
 	 2017Family-40.jpg				15258716
 	 2017Family-4.jpg				12221590
 	 2017Family-39.jpg				9723662
 	 2017Family-38.jpg				12129667
 	 2017Family-37.jpg				15878149
 	 2017Family-36.jpg				7104456
 	 2017Family-35.jpg				5743534
 	 2017Family-34.jpg				9560296
 	 2017Family-33.jpg				2832284
 	 2017Family-32.jpg				11026044
 	 2017Family-31.jpg				5364691
 	 2017Family-30.jpg				11633800
 	 2017Family-3.jpg				8506180
 	 2017Family-29.jpg				3906906
 	 2017Family-28.jpg				10065272
 	 2017Family-27.jpg				6863771
 	 2017Family-26.jpg				3536884
 	 2017Family-25.jpg				10772903
 	 2017Family-24.jpg				9043615
 	 2017Family-23.jpg				9649034
 	 2017Family-22.jpg				8234932
 	 2017Family-21.jpg				11240894
 	 2017Family-20.jpg				14006557
 	 2017Family-2.jpg				12698588
 	 2017Family-19.jpg				10862165
 	 2017Family-18.jpg				11275972
 	 2017Family-17.jpg				13436895
 	 2017Family-16.jpg				9684480
 	 2017Family-15.jpg				16054001
 	 2017Family-14.jpg				15926032
 	 2017Family-13.jpg				7968112
 	 2017Family-12.jpg				13296085
 	 2017Family-11.jpg				6719159
 	 2017Family-10.jpg				7119923
 
 Holly
 	 50-Fun-Summer-Activities.pdf				651742
 	 I'M_BORED.pdf				86825
 	 summerlist_family.pdf				33643
 	 Summer Screen Time.pptx				2190052
 	 7219412_f520.jpg				122573
 
 Radio
 	 IMG_20180605_120743400.jpg				8527156
 
 Tablet Pics
 	 microMsg.1458257874201.jpg				964154
 	 20170304_210152.jpg				2158771
 	 20170614_234135.jpg				2006308
 	 20170304_210151.jpg				2189663
 	 20170304_210149.jpg				2161442
 	 20170304_210138.jpg				2194220
 	 20170304_210136.jpg				2170808
 	 20170127_182446.jpg				2938109
 	 20170304_210132.jpg				2174812
 	 20170304_210130.jpg				2192014
 	 20170127_182445.jpg				2940428
 	 20170127_182444.jpg				2948077
 	 20170127_182257.jpg				2716307
 	 20170127_182255.jpg				2773641
 	 20170127_182253.jpg				2726866
 	 20170127_182251.jpg				2802346
 	 20170127_182245.jpg				2595826
 	 20170127_182241.jpg				2737333
 	 20161124_082559.jpg				3217654
 	 20161124_082608.jpg				3191593
 	 20161124_082611.jpg				2945284
 	 20161124_082523.jpg				2852422
 	 20161124_082522.jpg				2858780
 	 20161124_082529.jpg				2595766
 	 20161118_104446.jpg				2592217
 	 20161118_104439.jpg				2646995
 	 20161118_104433.jpg				2871527
 	 20161118_104437.jpg				2603018
 	 20161118_104441.jpg				2296173
 	 20161118_104435.jpg				2521049
 	 20160423_130255.jpg				2610665
 	 20161118_104413.jpg				2463118
 	 20160423_130253.jpg				2545172
 	 20160423_130248.jpg				2633873
 	 20160423_130219.jpg				2801299
 	 20160316_191531.jpg				2742052
 	 20160423_130250.jpg				2643835
 	 20160423_130217.jpg				2785815
 	 20160423_130244.jpg				2628313
 	 20160423_130238.jpg				2382015
 	 20160316_191557.jpg				988107
 
 Memes
 	 .facebook_1527893625868.jpg				38676
 
 Radio
 	 OK1CDJ's Blog: Altoids L tuner				55
 	 first_day_template.pdf				488534
 	 squeeze-5.X.3.4.12-SCSI.iso				143691776
 	 facebook_1563887025163.jpg				84301
 	 TH-F6_F7-English.pdf				996704
 	 MFJ-9440 manual.pdf				183863
 	 MFJ-9440 manual.pdf				183863
 	 TH-F6A - B51-8783-00.pdf				2062106
 	 KENWOOD-QP.pdf				103566
 	 qrp-40m-cw.pdf				28964
 	 QRP 40 meter CW transceiver				49
 	 setup-AVRDUDESS-2.4.exe				936681
 	 chirp-daily-20180611-installer.exe				11720754
 	 Gnat 40.pdf				113011
 	 BIRDY_Rx.pdf				104022
 	 A RESISTIVE SWR BRIDGE.pdf				42142
 	 resistive_swr_bridge.pdf				30062
 	 Endfed_halfwave_dipoles.pdf				7415507
 	 Nomadic Bench.pdf				766094
 
 Beach40
 	 circuit-20180608-1521.circuitjs.txt				2360
 	 T_R_RELAY.jpg				44939
 	 AUDIO_AMP.jpg				31824
 	 DIODE_RING_MIXER.jpg				44467
 	 MIC_PREAMP.jpg				30330
 	 LPF.jpg				24774
 	 VFO.jpg				143699
 
 5th Ed D&D
 	 Terraino Manuals Complete Bundle.zip				187351492
 	 Loresmyth-FreeDungeonMapPack.zip				59094291
 	 DMBasicRulesV05.pdf				3746909
 	 PlayerBasicRulesV03.pdf				2899714
 
 4th Ed
 
 Adventure Modules
 	 4019				4288205
 
 PreGen Characters
 
 Level 3
 	 Fargrim.pdf				1277150
 	 Brandis.pdf				1388864
 	 Keira.pdf				1370686
 	 Belgos.pdf				1492407
 	 Jarren.pdf				1538991
 
 Level 2
 	 Keira.pdf				4350153
 	 Jarren.pdf				4714182
 	 Fargrim.pdf				4102323
 	 Belgos.pdf				5022332
 	 Brandis.pdf				4653546
 	 Valanae.pdf				4806382
 
 Level 1
 	 4020				3296319
 	 Valenae1.pdf				464176
 	 Keira1.pdf				366755
 	 Jarren1.pdf				447151
 	 Fargrim1.pdf				402776
 	 Brandis1.pdf				434685
 	 Belgos1.pdf				490319
 	 ANJA-Dwarf-Elementalist-Watershaper.pdf				4557784
 	 Gladrak-Dwarf-Cleric-Earthforger.pdf				4003228
 	 Shargai-Half-Orc-Warlord-Firecrafter.pdf				6245242
 	 Quatis-Eladrin-Wizard-Windlord.pdf				4891596
 	 Zahl-Human-Monk-Elemental-Initiate.pdf				4925174
 	 Tia-Yaun-Human-Knight-Moteborn.pdf				4949531
 
 Books/Manuals
 	 Monster Manual.pdf				18985224
 	 Dungeon Delve (OEF, BM).pdf				19847724
 	 Player's Handbook.pdf				17865767
 	 Dungeon Master's Guide.pdf				14744089
 	 Players_Handbook_2.pdf				15887446
 
 4th Edition D&D
 	 DM.html				361770
 	 Diffculty Class and Damage by Level				0
 
 Bundoran Campaign
 	 Player Matrix				0
 	 William_lvl12.pdf				401527
 	 Stasi_lvl12.pdf				407727
 	 Reed_lvl12.pdf				408577
 	 Kathra_lvl12.pdf				397597
 	 Jozan_lvl12.pdf				469214
 	 Gaius_lvl12.pdf				409267
 	 Francis_lvl12.pdf				411755
 	 Althaea_lvl12.pdf				412569
 	 Adara_lvl12.pdf				410713
 	 Song of Swords				0
 	 Twelve Swords of Power				0
 	 Campaign Story - Bundoran				0
 	 The Mists of Bundoran - no pic				0
 	 Bundoran Notable NPCs				0
 
 IFTTT
 
 Gmail Attachments
 	 march coupons.pdf				4434801
 	 NameWorksheetFREE.pdf				4653150
 	 Health Alert--Pinkeye.doc				49152
 	 Secret_Spy_Club_Part2.pdf				3999518
 	 2017 Annual Report.pdf				1219838
 	 DOC032019.pdf				613225
 	 rosin.jpg				363970
 	 QCX bottom 2.jpg				677542
 	 QCX bottom.JPG				644219
 	 Butler_Street_Cowl_Stunning_String_.pdf				495313
 	 2682A22E-776F-40E0-89FD-B245EC574B05.jpeg				201915
 	 15525193207471980603548.jpg				100443
 	 IMG_1976.JPG				254049
 	 IMG_1975.JPG				234405
 	 IMG_1976.JPG				254049
 	 wspr af.png				662352
 	 qcx_circuit.png				322595
 	 Week 24 Study Guide and Practice Sheet 20182019.docx				21785
 	 Pinewood Rules.pdf				189779
 	 Pinewood Rules.pdf				189779
 	 20190307_075551.jpg				247519
 	 NameWorksheet2018-19.pdf				4653150
 	 StPatricksDayRainbowCraftivity.pdf				967557
 	 NameWritingPractice.pdf				697744
 	 CommunityHelperFlipBookFREE.pdf				5425553
 	 WeatherWork.pdf				7275649
 	 HandwritingGalore.pdf				2385419
 	 Quiraing_charts_only_english.pdf				1317210
 	 dragontail.pdf				5803207
 	 Diana_Shawl_Poncho.pdf				5566105
 	 Cockles_Of_My_Heart.pdf				2579734
 	 Eye_of_the_Beholder.pdf				2364514
 	 Bubble_Fins_2.pdf				367912
 	 TePunaAio-EnglishUS-PatrinaHollis.pdf				361703
 	 US_terms_-_Origami_Flower.pdf				10226644
 	 Fern15Sept2017.pdf				1363631
 	 LetterMatchingFrogsClothespinGame.pdf				51859
 	 pineapple shawl.pdf				651628
 	 P1011402.JPG				209425
 	 P1011408.JPG				208878
 	 chimes mar 19 Day of Caring.docx				10773
 	 balun_guanella_current_1-4_image01.png				33572
 	 SSQRPSpots.jpg				32123
 	 2019_03_02_T10_08_EA8BVP_4.jpg				116075
 	 Week 23 Study Guide and Practice Sheet 20182019.docx				22316
 	 STATEMENT20190228-377.pdf				409188
 	 FOX_WarmNoHysteresis3.jpg				21734
 	 FOXfromCoolStart.jpg				35537
 	 jitter.jpg				4649
 	 Letter.pdf				25850
 	 Letter.pdf				25642
 	 Letter.pdf				25642
 	 Letter.pdf				25850
 	 QCX_CW_RXTX.jpg				259202
 	 K1NVY_14021_3.jpg				346893
 	 Letter.pdf				25761
 	 Letter.pdf				25644
 	 C54_empty_position.png				524224
 	 0B7HU0DcVrlesSV9ESndya1g3RDA.pdf				3574696
 	 downloadfile.pdf				546030
 	 Letter.pdf				25956
